Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
642,"","The regional impacts of climate change : an assessment of vulnerability",1997,"","","","",761,"2024-06-21 14:48:46","","","","",,,,,642,23.78,0,0,27,"The Intergovernmental Panel on Climate Change (IPCC) was jointly established by the World Meteorological Organization and the United Nations Environment Programme in 1988 to assess the scientific and technical literature on climate change, the potential impacts of changes in climate, and options for adaption to and mitigation of climate change. Since its inception, the IPCC has produced a series of Assessment Reports, Special Reports, Technical Papers, methodologies and other products which have become standard works of reference, widely used by policymakers, scientists and other experts. This Special Report, which has been produced by Working Group II of the IPCC, builds on the Working Group's contribution to the Second Assessment Report (SAR), and incorporates more recent information made available since mid-1995. It has been prepared in response to a request from the Subsidiary Body for Scientific and Technological Advice (SBSTA) of the UN Framework Convention on Climate Change (UNFCCC). It addresses an important question posed by the Conference of the Parties (COP) to the UNFCCC, namely, the degree to which human conditions and the natural environment are vulnerable to the potential effects of climate change. The report establishes a common base of information regarding the potential costs and benefits of climatic change, including the evaluation of uncertainties, to help the COP determine what adaptation and mitigation measures might be justified. The report consists of vulnerability assessments for 10 regions that comprise the Earth's entire land surface and adjoining coastal seas: Africa, Arid Western Asia (including the Middle East), Australasia, Europe, Latin America, North America, the Polar Regions (The Arctic and the Antarctic), Small Island States, Temperate Asia and Tropical Asia. It also includes several annexes that provide information about climate observations, climate projections, vegetation distribution projections and socioeconomic trends.","",""
138,"Zhuobing Han, Xiaohong Li, Zhenchang Xing, Hongtao Liu, Zhiyong Feng","Learning to Predict Severity of Software Vulnerability Using Only Vulnerability Description",2017,"","","","",762,"2024-06-21 14:48:46","","10.1109/ICSME.2017.52","","",,,,,138,19.71,28,5,7,"Software vulnerabilities pose significant security risks to the host computing system. Faced with continuous disclosure of software vulnerabilities, system administrators must prioritize their efforts, triaging the most critical vulnerabilities to address first. Many vulnerability scoring systems have been proposed, but they all require expert knowledge to determine intricate vulnerability metrics. In this paper, we propose a deep learning approach to predict multi-class severity level of software vulnerability using only vulnerability description. Compared with intricate vulnerability metrics, vulnerability description is the ""surface level"" information about how a vulnerability works. To exploit vulnerability description for predicting vulnerability severity, discriminative features of vulnerability description have to be defined. This is a challenging task due to the diversity of software vulnerabilities and the richness of vulnerability descriptions. Instead of relying on manual feature engineering, our approach uses word embeddings and a one-layer shallow Convolutional Neural Network (CNN) to automatically capture discriminative word and sentence features of vulnerability descriptions for predicting vulnerability severity. We exploit large amounts of vulnerability data from the Common Vulnerabilities and Exposures (CVE) database to train and test our approach.","",""
388,"Chirag N. Modi, D. Patel, Bhavesh Borisaniya, Avi Patel, M. Rajarajan","A survey on security issues and solutions at different layers of Cloud computing",2012,"","","","",763,"2024-06-21 14:48:46","","10.1007/s11227-012-0831-5","","",,,,,388,32.33,78,5,12,"","",""
516,"T. Cannon, Detlef Müller-Mahn","Vulnerability, resilience and development discourses in context of climate change",2010,"","","","",764,"2024-06-21 14:48:46","","10.1007/S11069-010-9499-4","","",,,,,516,36.86,258,2,14,"","",""
517,"R. Raedt, E. Koster","Understanding vulnerability for depression from a cognitive neuroscience perspective: A reappraisal of attentional factors and a new conceptual framework",2010,"","","","",765,"2024-06-21 14:48:46","","10.3758/CABN.10.1.50","","",,,,,517,36.93,259,2,14,"","",""
428,"L. López-Calva, Eduardo Ortiz-Juarez","A Vulnerability Approach to the Definition of the Middle Class",2011,"","","","",766,"2024-06-21 14:48:46","","","","",,,,,428,32.92,214,2,13,"The Policy Research Working Paper Series disseminates the findings of work in progress to encourage the exchange of ideas about development issues. An objective of the series is to get the findings out quickly, even if the presentations are less than fully polished. The papers carry the names of the authors and should be cited accordingly. The findings, interpretations, and conclusions expressed in this paper are entirely those of the authors. They do not necessarily represent the views of the International Bank for Reconstruction and Development/World Bank and its affiliated organizations, or those of the Executive Directors of the World Bank or the governments they represent. Measurement of the middle class has recently come to the center of policy debate in middle-income countries as they search for the potential engines of growth and good governance. This debate assumes, first, that there is a meaningful definition of class, and second, that thresholds that define relatively homogeneous groups in terms of predetermined sociological characteristics can be found empirically. This paper aims at proposing a view of the middle class based on vulnerability to poverty. Following this approach the paper exploits panel data to determine the amount of comparable income—associated with a low probability of falling into poverty—which could define the lower bound of the middle class. The paper looks at absolute thresholds, challenging the view This paper is a product of the Poverty, Equity and Gender Unit, Latin America and the Caribbean Region. It is part of a larger effort by the World Bank to provide open access to its research and make a contribution to development policy discussions around the world. Policy Research Working Papers are also posted on the Web at that people above the poverty line are actually part of the middle class. The estimated lower threshold is used in cross-section surveys to quantify the size and the evolution of middle classes in Chile, Mexico, and Peru over the past two decades. The first relevant feature relates to the fact that the proposed thresholds lie around the 60th percentile of the distribution. The evidence also shows that the middle class has increased significantly in all three countries, suggesting that a higher number of households face lower probabilities of falling into poverty than they did in the 1990s. There is an important group of people, however, which cannot be defined as middle class from this perspective, but are not eligible …","",""
127,"J. Varley","The power of vulnerability",2018,"","","","",767,"2024-06-21 14:48:46","","10.7765/9781526133113","","",,,,,127,21.17,127,1,6,"","",""
185,"J. Ellison","Vulnerability assessment of mangroves to climate change and sea-level rise impacts",2015,"","","","",768,"2024-06-21 14:48:46","","10.1007/s11273-014-9397-8","","",,,,,185,20.56,185,1,9,"","",""
654,"Murray C H Clarke, N. Figg, J. Maguire, A. Davenport, M. Goddard, T. Littlewood, M. Bennett","Apoptosis of vascular smooth muscle cells induces features of plaque vulnerability in atherosclerosis",2006,"","","","",769,"2024-06-21 14:48:46","","10.1038/nm1459","","",,,,,654,36.33,93,7,18,"","",""
236,"Christine Straehle","Vulnerability, Autonomy, and Applied Ethics",2016,"","","","",770,"2024-06-21 14:48:46","","10.4324/9781315647418","","",,,,,236,29.50,236,1,8,"","",""
194,"E. McCrory, E. Viding","The theory of latent vulnerability: Reconceptualizing the link between childhood maltreatment and psychiatric disorder",2015,"","","","",771,"2024-06-21 14:48:46","","10.1017/S0954579415000115","","",,,,,194,21.56,97,2,9,"Abstract Maltreatment in childhood is associated with a significantly increased likelihood of psychiatric disorder that endures across the life span. If disorders emerge they tend to be more severe and less responsive to treatment. We introduce the concept of latent vulnerability as a way of conceptualizing the nature of this psychiatric risk. We argue that vulnerability to mental health problems can be understood as changes in a suite of neurocognitive systems that reflect adaptation or altered calibration to early neglectful or maltreating environments. Altered threat processing is presented as one exemplar candidate system. Heightened neurocognitive vigilance to threat is argued to reflect a calibration to an early at-risk environment that becomes maladaptive (and instantiates vulnerability) in the longer term. Other neurocognitive domains, including reward and memory processing, represent equally promising candidates for indexing latent vulnerability and warrant future enquiry. We suggest that the operationalization of latent vulnerability has the potential to guide a preventative psychiatry approach. Intervention currently occurs at two stages when maltreatment is confirmed: first, by addressing issues of risk; and second, by providing clinical intervention if a child meets criteria for psychiatric disorder. We argue that indexing latent vulnerability represents a third intervention opportunity, with the potential to target an indicated prevention approach for the most vulnerable children, offsetting risk trajectories before psychiatric disorders emerge.","",""
677,"K. Berdica","AN INTRODUCTION TO ROAD VULNERABILITY: WHAT HAS BEEN DONE, IS DONE AND SHOULD BE DONE",2002,"","","","",772,"2024-06-21 14:48:46","","10.1016/S0967-070X(02)00011-2","","",,,,,677,30.77,677,1,22,"","",""
128,"A. Atteridge, E. Remling","Is adaptation reducing vulnerability or redistributing it?",2018,"","","","",773,"2024-06-21 14:48:46","","10.1002/wcc.500","","",,,,,128,21.33,64,2,6,"As globalization and other pressures intensify the economic, social and biophysical connections between people and places, it seems likely that adaptation responses intended to ameliorate the impacts of climate change might end up shifting risks and vulnerability between people and places. Building on earlier conceptual work in maladaptation and other literature, this article explores the extent to which concerns about vulnerability redistribution have influenced different realms of adaptation practice. The review leads us to conclude that the potential for adaptation to redistribute risk or vulnerability is being given only sparse—and typically superficial—attention by practitioners. Concerns about ‘maladaptation’, and occasionally vulnerability redistribution specifically, are mentioned on the margins but do not significantly influence the way adaptation choices are made or evaluated by policy makers, project planners or international funds. In research, the conceptual work on maladaptation is yet to translate into a significant body of empirical literature on the distributional impacts of real‐world adaptation activities, which we argue calls into question our current knowledge base about adaptation. These gaps are troubling, because a process of cascading adaptation endeavors globally seems likely to eventually re‐distribute risks or vulnerabilities to communities that are already marginalized and vulnerable. We conclude by discussing the implications that the potential for vulnerability redistribution might have for the governance of adaptation processes, and offer some reflections on how research might contribute to addressing gaps in knowledge and in practice. WIREs Clim Change 2018, 9:e500. doi: 10.1002/wcc.500","",""
121,"Clara Han","Precarity, Precariousness, and Vulnerability",2018,"","","","",774,"2024-06-21 14:48:46","","10.1146/ANNUREV-ANTHRO-102116-041644","","",,,,,121,20.17,121,1,6,"This review examines precarity through two foci. First, I focus on related terms of the lumpenproletariat and informal economy, each of which have left their mark on the notion of precarity as a bounded historical condition, and its related notion of the precariat, a sociological category of those who find themselves subject to intermittent casual forms of labor. I explore the ways in which these terms offer pictures of politics and the state that are inherited by the term precarity, understood as the predicament of those who live at the juncture of unstable contract labor and a loss of state provisioning. I then turn to the second pole of precarity to chart a tension between asserting a common condition of ontological precarity and the impulse to describe the various ways in which vulnerability appears within forms of life.","",""
386,"T. B. Franklin, Bechara John Saab, I. Mansuy","Neural Mechanisms of Stress Resilience and Vulnerability",2012,"","","","",775,"2024-06-21 14:48:46","","10.1016/j.neuron.2012.08.016","","",,,,,386,32.17,129,3,12,"","",""
495,"Alessandro Vespignani","Complex networks: The fragility of interdependency",2010,"","","","",776,"2024-06-21 14:48:46","","10.1038/464984a","","",,,,,495,35.36,495,1,14,"","",""
201,"E. Calgaro, K. Lloyd, D. Dominey‐Howes","From vulnerability to transformation: a framework for assessing the vulnerability and resilience of tourism destinations",2014,"","","","",777,"2024-06-21 14:48:46","","10.1080/09669582.2013.826229","","",,,,,201,20.10,67,3,10,"Tourism is a key driver of global socio-economic progress. However, its sustainability is at risk from multiple shocks and hazards that threaten livelihoods. Surprisingly little is known about the complex drivers of destination vulnerability, leading to the creation and application of ineffective resilience-building solutions. The paper presents the Destination Sustainability Framework (DSF) designed to assess destination vulnerability and resilience, and support successful resilience-building initiatives. Holistic in nature, the DSF comprises: (1) the shock(s) or stressor(s); (2) the interconnected dimensions of vulnerability – exposure, sensitivity, and system adaptiveness; (3) the dynamic feedback loops that express the multiple outcomes of actions taken (or not); (4) the contextualised root causes that shape destinations and their characteristics; (5) the various spatial scales; and (6) multiple timeframes within which social-ecological change occurs. This innovative framework is significant because it's the first framework to chart the complex manifestation of vulnerability and resilience in tourism destinations. Further, it brings tourism sustainability research in line with wider debates on achieving sustainability within the dynamic coupled human–environment system, doing so through the inclusion of insights from contemporary systems approaches, including chaos–complexity theory, vulnerability approaches, sustainability science, resilience thinking, along with the geographies of scale, place and time.","",""
354,"Ali Jafarnia-Jahromi, A. Broumandan, J. Nielsen, G. Lachapelle","GPS Vulnerability to Spoofing Threats and a Review of Antispoofing Techniques",2012,"","","","",778,"2024-06-21 14:48:46","","10.1155/2012/127072","","",,,,,354,29.50,89,4,12,"Article deposited according to Hindawi Publishing Corporation policy for the International Journal of Navigation and Observation: http://www.hindawi.com/journals/ijno/guidelines/, August 22, 2012.","",""
429,"Bernard Manyena, G. O’Brien, P. O'keefe, Joanne Rose","Disaster resilience: a bounce back or bounce forward ability?",2011,"","","","",779,"2024-06-21 14:48:46","","10.1080/13549839.2011.583049","","",,,,,429,33.00,107,4,13,"The debate on disaster resilience has continued to grow, albeit at a slow pace, since the 2005 World Conference on Disaster Reduction held in Kobe, Hyogo, Japan. One of the most important and striking aspects is that despite the conceptual differences, the resilience and vulnerability paradigms are still locked together and are increasingly being treated as if they are one and the same. The reason for this is not a difficult one. Resilience and vulnerability are viewed as opposite sides of the same coin (Twigg 2007). However, the notion of “bounce back” differentiates resilience from vulnerability. The “bounce back” notion is important to the extent that it liberates resilience from the vulnerability conundrum. Yet, the “bounce back” notion does not seem to acknowledge that disasters are accompanied by change. This paper posits that resilience should be viewed as the ability to “bounce forward” and “move on” following a disaster (Manyena 2009). Three arguments are presented in this paper. First, the “bounce forward” ability conceptualisation of resilience has implications on disaster research and scholarship. It helps us to re-think about the underlying philosophical arguments, particularly those around structure and agency. Secondly, resilience has temporal and continuity elements, which have implications for preand post-disaster planning, including community continuity recovery planning. Lastly, the “bounce forward” conception has psychological implications. It is optimistic, with a potential of assisting disaster victims and service providers to adopt positive behaviour changes prior to and after the disaster.","",""
542,"C. Ten, Chen-Ching Liu, G. Manimaran","Vulnerability Assessment of Cybersecurity for SCADA Systems",2008,"","","","",780,"2024-06-21 14:48:46","","10.1109/TPWRS.2008.2002298","","",,,,,542,33.88,181,3,16,"Vulnerability assessment is a requirement of NERC's cybersecurity standards for electric power systems. The purpose is to study the impact of a cyber attack on supervisory control and data acquisition (SCADA) systems. Compliance of the requirement to meet the standard has become increasingly challenging as the system becomes more dispersed in wide areas. Interdependencies between computer communication system and the physical infrastructure also become more complex as information technologies are further integrated into devices and networks. This paper proposes a vulnerability assessment framework to systematically evaluate the vulnerabilities of SCADA systems at three levels: system, scenarios, and access points. The proposed method is based on cyber systems embedded with the firewall and password models, the primary mode of protection in the power industry today. The impact of a potential electronic intrusion is evaluated by its potential loss of load in the power system. This capability is enabled by integration of a logic-based simulation method and a module for the power flow computation. The IEEE 30-bus system is used to evaluate the impact of attacks launched from outside or from within the substation networks. Countermeasures are identified for improvement of the cybersecurity.","",""
300,"E. Schuur, Benjamin W. Abbott, W. Bowden, V. Brovkin, P. Camill, J. Canadell, J. Chanton, F. Chapin, T. Christensen, P. Ciais, B. Crosby, C. Czimczik, G. Grosse, J. Harden, D. Hayes, G. Hugelius, J. Jastrow, J. Jones, T. Kleinen, C. Koven, G. Krinner, P. Kuhry, D. Lawrence, A. McGuire, S. Natali, J. O’Donnell, C. Ping, W. Riley, A. Rinke, V. Romanovsky, A. Sannel, C. Schädel, K. Schaefer, J. Sky, Z. Subin, C. Tarnócai, M. Turetsky, M. Waldrop, K. W. Walter Anthony, K. Wickland, C. J. Wilson, S. Zimov","Expert assessment of vulnerability of permafrost carbon to climate change",2013,"","","","",781,"2024-06-21 14:48:46","","10.1007/s10584-013-0730-7","","",,,,,300,27.27,30,42,11,"","",""
721,"D. Wagner, J. Foster, E. Brewer, A. Aiken","A First Step Towards Automated Detection of Buffer Overrun Vulnerabilities",2000,"","","","",782,"2024-06-21 14:48:46","","","","",,,,,721,30.04,180,4,24,"We describe a new technique for finding potential buffer overrun vulnerabilities in security-critical C code. The key to success is to use static analysis: we formulate detection of buffer overruns as an integer range analysis problem. One major advantage of static analysis is that security bugs can be eliminated before code is deployed. We have implemented our design and used our prototype to find new remotely-exploitable vulnerabilities in a large, widely deployed software package. An earlier hand audit missed","",""
834,"Paulette Wink","Two faces of narcissism.",1991,"","","","",783,"2024-06-21 14:48:46","","10.1037/0022-3514.61.4.590","","",,,,,834,25.27,834,1,33,"The present study examines the lack of strong correlations among existing self-report measures of narcissism. A principal-components analysis of 6 MMPI narcissism scales resulted in 2 orthogonal factors, 1 implying Vulnerability-Sensitivity and the other Grandiosity-Exhibitionism. Although unrelated to each other, these 2 factors were associated with such core features of narcissism as conceit, self-indulgence, and disregard of others. Despite this common core, however, Vulnerability-Sensitivity was associated with introversion, defensiveness, anxiety, and vulnerability to life's traumas, whereas Grandiosity-Exhibitionism was related to extraversion, self-assurance, exhibitionism, and aggression. Three alternative interpretations of these results are considered, and an argument for the distinction between covert and overt narcissism is made.","",""
402,"I. Karatsoreos, B. McEwen","Psychobiological allostasis: resistance, resilience and vulnerability",2011,"","","","",784,"2024-06-21 14:48:46","","10.1016/j.tics.2011.10.005","","",,,,,402,30.92,201,2,13,"","",""
657,"R. Sutherst","Global Change and Human Vulnerability to Vector-Borne Diseases",2004,"","","","",785,"2024-06-21 14:48:46","","10.1128/CMR.17.1.136-173.2004","","",,,,,657,32.85,657,1,20,"SUMMARY Global change includes climate change and climate variability, land use, water storage and irrigation, human population growth and urbanization, trade and travel, and chemical pollution. Impacts on vector-borne diseases, including malaria, dengue fever, infections by other arboviruses, schistosomiasis, trypanosomiasis, onchocerciasis, and leishmaniasis are reviewed. While climate change is global in nature and poses unknown future risks to humans and natural ecosystems, other local changes are occurring more rapidly on a global scale and are having significant effects on vector-borne diseases. History is invaluable as a pointer to future risks, but direct extrapolation is no longer possible because the climate is changing. Researchers are therefore embracing computer simulation models and global change scenarios to explore the risks. Credible ranking of the extent to which different vector-borne diseases will be affected awaits a rigorous analysis. Adaptation to the changes is threatened by the ongoing loss of drugs and pesticides due to the selection of resistant strains of pathogens and vectors. The vulnerability of communities to the changes in impacts depends on their adaptive capacity, which requires both appropriate technology and responsive public health systems. The availability of resources in turn depends on social stability, economic wealth, and priority allocation of resources to public health.","",""
601,"R. Ingram, D. Luxton","Vulnerability-Stress Models",2005,"","","","",786,"2024-06-21 14:48:46","","10.4135/9781452231655.N2","","",,,,,601,31.63,301,2,19,"","",""
886,"R. Schmidt-Kastner, T. Freund, T. Freund","Selective vulnerability of the hippocampus in brain ischemia",1991,"","","","",787,"2024-06-21 14:48:46","","10.1016/0306-4522(91)90001-5","","",,,,,886,26.85,295,3,33,"","",""
470,"Alexander Fekete","Validation of a social vulnerability index in context to river-floods in Germany.",2009,"","","","",788,"2024-06-21 14:48:46","","10.5194/NHESS-9-393-2009","","",,,,,470,31.33,470,1,15,"Abstract. Social vulnerability indices are a means for generating information about people potentially affected by disasters that are e.g. triggered by river-floods. The purpose behind such an index is in this study the development and the validation of a social vulnerability map of population characteristics towards river-floods covering all counties in Germany. This map is based on a composite index of three main indicators for social vulnerability in Germany – fragility, socio-economic conditions and region. These indicators have been identified by a factor analysis of selected demographic variables obtained from federal statistical offices. Therefore, these indicators can be updated annually based on a reliable data source. The vulnerability patterns detected by the factor analysis are verified by using an independent second data set. The interpretation of the second data set shows that vulnerability is revealed by a real extreme flood event and demonstrates that the patterns of the presumed vulnerability match the observations of a real event. It comprises a survey of flood-affected households in three federal states. By using logistic regression, it is demonstrated that the theoretically presumed indications of vulnerability are correct and that the indicators are valid. It is shown that indeed certain social groups like the elderly, the financially weak or the urban residents are higher risk groups.","",""
349,"S. Harlan, J. Declet-Barreto, W. Stefanov, D. Petitti","Neighborhood Effects on Heat Deaths: Social and Environmental Predictors of Vulnerability in Maricopa County, Arizona",2012,"","","","",789,"2024-06-21 14:48:46","","10.1289/ehp.1104625","","",,,,,349,29.08,87,4,12,"Background: Most heat-related deaths occur in cities, and future trends in global climate change and urbanization may amplify this trend. Understanding how neighborhoods affect heat mortality fills an important gap between studies of individual susceptibility to heat and broadly comparative studies of temperature–mortality relationships in cities. Objectives: We estimated neighborhood effects of population characteristics and built and natural environments on deaths due to heat exposure in Maricopa County, Arizona (2000–2008). Methods: We used 2000 U.S. Census data and remotely sensed vegetation and land surface temperature to construct indicators of neighborhood vulnerability and a geographic information system to map vulnerability and residential addresses of persons who died from heat exposure in 2,081 census block groups. Binary logistic regression and spatial analysis were used to associate deaths with neighborhoods. Results: Neighborhood scores on three factors—socioeconomic vulnerability, elderly/isolation, and unvegetated area—varied widely throughout the study area. The preferred model (based on fit and parsimony) for predicting the odds of one or more deaths from heat exposure within a census block group included the first two factors and surface temperature in residential neighborhoods, holding population size constant. Spatial analysis identified clusters of neighborhoods with the highest heat vulnerability scores. A large proportion of deaths occurred among people, including homeless persons, who lived in the inner cores of the largest cities and along an industrial corridor. Conclusions: Place-based indicators of vulnerability complement analyses of person-level heat risk factors. Surface temperature might be used in Maricopa County to identify the most heat-vulnerable neighborhoods, but more attention to the socioecological complexities of climate adaptation is needed.","",""
337,"Joon-Ho Hahm, H. Shin, Kwanho Shin","Non-Core Bank Liabilities and Financial Vulnerability",2012,"","","","",790,"2024-06-21 14:48:46","","10.1111/JMCB.12035","","",,,,,337,28.08,112,3,12,"A lending boom is reflected in the composition of bank liabilities when traditional retail deposits (core liabilities) cannot keep pace with asset growth and banks turn to other funding sources (non-core liabilities) to finance their lending. We formulate a model of credit supply as the flip side of a credit risk model where a large stock of non-core liabilities serves as an indicator of the erosion of risk premiums and hence of vulnerability to a crisis. We find supporting empirical evidence in a panel probit study of emerging and developing economies.","",""
626,"B. Turner, P. Matson, J. McCarthy, R. Corell, L. Christensen, Noelle Eckley, G. Hovelsrud-Broda, J. Kasperson, R. Kasperson, Amy Luers, M. Martello, S. Mathiesen, R. Naylor, C. Polsky, Alex A. Pulsipher, A. Schiller, Henrik Selin, N. Tyler","Illustrating the coupled human–environment system for vulnerability analysis: Three case studies",2003,"","","","",791,"2024-06-21 14:48:46","","10.1073/pnas.1231334100","","",,,,,626,29.81,63,18,21,"The vulnerability framework of the Research and Assessment Systems for Sustainability Program explicitly recognizes the coupled human–environment system and accounts for interactions in the coupling affecting the system's responses to hazards and its vulnerability. This paper illustrates the usefulness of the vulnerability framework through three case studies: the tropical southern Yucatán, the arid Yaqui Valley of northwest Mexico, and the pan-Arctic. Together, these examples illustrate the role of external forces in reshaping the systems in question and their vulnerability to environmental hazards, as well as the different capacities of stakeholders, based on their access to social and biophysical capital, to respond to the changes and hazards. The framework proves useful in directing attention to the interacting parts of the coupled system and helps identify gaps in information and understanding relevant to reducing vulnerability in the systems as a whole.","",""
786,"B. Leadbeater, G. Kuperminc, S. Blatt, C. Hertzog","A multivariate model of gender differences in adolescents' internalizing and externalizing problems.",1999,"","","","",792,"2024-06-21 14:48:46","","10.1037/0012-1649.35.5.1268","","",,,,,786,31.44,197,4,25,"Gender differences observed in interpersonal and self-critical vulnerabilities, reactivity to stressful life events, quality of relationships, and self-concepts inform a multivariate theoretical model of the moderating effects of gender on internalizing and externalizing problems in adolescence. To test this model, data were collected in a 1-year prospective study from an ethnically diverse sample of 460 middle school students. Increases in girls' internalizing symptoms, compared with boys', were partly explained by greater stability in girls' interpersonal vulnerabilities and greater magnitude in coefficients linking girls' relationships with parents and peers and internalizing problems. Boys' risks for externalizing problems, compared with girls', were partly explained by the greater stability in boys' vulnerability to self-criticism. Coefficients for most pathways in the model are similar for boys and girls.","",""
739,"D. Paton, D. Johnston","Disasters and communities: vulnerability, resilience and preparedness",2001,"","","","",793,"2024-06-21 14:48:46","","10.1108/EUM0000000005930","","",,,,,739,32.13,370,2,23,"With regard to their utility in predicting the adoption of household hazard preparations, traditional approaches to public education directed at increasing awareness and/or risk perception have proven ineffective. Discusses reasons why this may have occurred from public education, vulnerability analysis, and community resilience perspectives and outlines strategies for enhancing preparedness. Describes a model of resilience to hazard effects that has been tested in different communities and for different hazards (toxic waste, environmental degradation and volcanic hazards). Drawing upon the health education literature, introduces a model for promoting the adoption on preparatory behaviour. Discusses links between these models, and the need for their implementation within a community development framework.","",""
492,"P. Peduzzi, H. Dao, C. Herold, Frédéric Mouton","Assessing global exposure and vulnerability towards natural hazards: the Disaster Risk Index",2009,"","","","",794,"2024-06-21 14:48:46","","10.5194/NHESS-9-1149-2009","","",,,,,492,32.80,123,4,15,"Abstract. This paper presents a model of factors influencing levels of human losses from natural hazards at the global scale, for the period 1980–2000. This model was designed for the United Nations Development Programme as a building stone of the Disaster Risk Index (DRI), which aims at monitoring the evolution of risk. Assessing what countries are most at risk requires considering various types of hazards, such as droughts, floods, cyclones and earthquakes. Before assessing risk, these four hazards were modelled using GIS and overlaid with a model of population distribution in order to extract human exposure. Human vulnerability was measured by crossing exposure with selected socio-economic parameters. The model evaluates to what extent observed past losses are related to population exposure and vulnerability. Results reveal that human vulnerability is mostly linked with country development level and environmental quality. A classification of countries is provided, as well as recommendations on data improvement for future use of the model.","",""
547,"R. Pinho, G. Magenes, H. Crowley","DEVELOPMENT OF SEISMIC VULNERABILITY ASSESSMENT METHODOLOGIES OVER THE PAST 30 YEARS",2006,"","","","",795,"2024-06-21 14:48:46","","","","",,,,,547,30.39,182,3,18,"Models capable of estimating losses in future earthquakes are of fundamental importance for emergency planners and for the insurance and reinsurance industries. One of the main ingredients in a loss model is an accurate, transparent and conceptually sound algorithm to assess the seismic vulnerability of the building stock and indeed many tools and methodologies have been proposed over the past 30 years for this purpose. This paper takes a look at some of the most significant contributions in the field of vulnerability assessment and identifies the key advantages and disadvantages of these procedures in order to distinguish the main characteristics of an ideal methodology.","",""
458,"P. Döll","Vulnerability to the impact of climate change on renewable groundwater resources: a global-scale assessment",2009,"","","","",796,"2024-06-21 14:48:46","","10.1088/1748-9326/4/3/035006","","",,,,,458,30.53,458,1,15,"Climate change will lead to significant changes of groundwater recharge and thus renewable groundwater resources. Using the global water resources and use model WaterGAP, the impact of climate change on groundwater recharge and the number of affected people was computed for four climate scenarios by two climate models. Vulnerability of humans to decreased groundwater resources depends on both the degree of decrease and the sensitivity of the human system to the decrease. For each grid cell, a sensitivity index composed of a water scarcity indicator, an indicator for dependence of water supply on groundwater and the Human Development Index was quantified. Combining per cent groundwater recharge decrease with the sensitivity index, global maps of vulnerability to the impact of decreased groundwater recharge in the 2050s were derived. In the A2 (B2) emissions scenario, 18.4–19.3% (16.1–18.1%) of the global population of 10.7 (9.1) billion would be affected by groundwater recharge decreases of at least 10%, and 4.8–5.7% (3.8–3.8%) of the global population would be in the two highest vulnerability classes. The highest vulnerabilities are found at the North African rim of the Mediterranean Sea, in southwestern Africa, in northeastern Brazil and in the central Andes, which are areas of moderate to high sensitivity. For most of the areas with high population density and high sensitivity, model results indicate that groundwater recharge is unlikely to decrease by more than 10% until the 2050s. However, a fifth to a third of the population may be affected by a groundwater recharge increase of more than 10%, with negative impacts in the case of shallow water tables. The spatial distribution of vulnerability, even at the continental scale, differs more strongly between the two climate models than between the two emissions scenarios.","",""
740,"F. Impagnatiello, A. Guidotti, C. Pesold, Yogesh K. Dwivedi, H. Caruncho, M. Pisu, D. Uzunov, N. Smalheiser, J. Davis, G. Pandey, G. Pappas, P. Tueting, R. Sharma, E. Costa","A decrease of reelin expression as a putative vulnerability factor in schizophrenia.",1998,"","","","",797,"2024-06-21 14:48:46","","10.1073/PNAS.95.26.15718","","",,,,,740,28.46,74,14,26,"Postmortem prefrontal cortices (PFC) (Brodmann's areas 10 and 46), temporal cortices (Brodmann's area 22), hippocampi, caudate nuclei, and cerebella of schizophrenia patients and their matched nonpsychiatric subjects were compared for reelin (RELN) mRNA and reelin (RELN) protein content. In all of the brain areas studied, RELN and its mRNA were significantly reduced (approximately 50%) in patients with schizophrenia; this decrease was similar in patients affected by undifferentiated or paranoid schizophrenia. To exclude possible artifacts caused by postmortem mRNA degradation, we measured the mRNAs in the same PFC extracts from gamma-aminobutyric acid (GABA)A receptors alpha1 and alpha5 and nicotinic acetylcholine receptor alpha7 subunits. Whereas the expression of the alpha7 nicotinic acetylcholine receptor subunit was normal, that of the alpha1 and alpha5 receptor subunits of GABAA was increased when schizophrenia was present. RELN mRNA was preferentially expressed in GABAergic interneurons of PFC, temporal cortex, hippocampus, and glutamatergic granule cells of cerebellum. A protein putatively functioning as an intracellular target for the signal-transduction cascade triggered by RELN protein released into the extracellular matrix is termed mouse disabled-1 (DAB1) and is expressed at comparable levels in the neuroplasm of the PFC and hippocampal pyramidal neurons, cerebellar Purkinje neurons of schizophrenia patients, and nonpsychiatric subjects; these three types of neurons do not express RELN protein. In the same samples of temporal cortex, we found a decrease in RELN protein of approximately 50% but no changes in DAB1 protein expression. We also observed a large (up to 70%) decrease of GAD67 but only a small decrease of GAD65 protein content. These findings are interpreted within a neurodevelopmental/vulnerability ""two-hit"" model for the etiology of schizophrenia.","",""
