Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
152,"Zenggang Li, A. Ivanov, Rina Su, Valentina Gonzalez-Pecchi, Q. Qi, Songlin Liu, P. Webber, E. McMillan, Lauren Rusnak, C. Pham, Xiaoqian Chen, Xiulei Mo, Brian Revennaugh, Wei Zhou, A. Marcus, Sahar Harati, Xiang Chen, Margaret A. Johns, M. White, C. Moreno, L. Cooper, Yuhong Du, F. Khuri, H. Fu","The OncoPPi network of cancer-focused protein–protein interactions to inform biological insights and therapeutic strategies",2017,"","","","",912,"2024-06-21 14:49:30","","10.1038/ncomms14356","","",,,,,152,21.71,15,24,7,"","",""
43,"J. Weber, Christian J. Braun, D. Saur, R. Rad","In vivo functional screening for systems-level integrative cancer genomics",2020,"","","","",913,"2024-06-21 14:49:30","","10.1038/s41568-020-0275-9","","",,,,,43,10.75,11,4,4,"","",""
43,"Yichen Xu, D. Ruggero","The Role of Translation Control in Tumorigenesis and Its Therapeutic Implications",2020,"","","","",914,"2024-06-21 14:49:30","","10.1146/annurev-cancerbio-030419-033420","","",,,,,43,10.75,22,2,4,"As a convergent mechanism downstream of most oncogenic signals, control of mRNA translation has emerged as a key driver in establishing and tuning gene expression at specific steps in cancer development. Translation control is the most energetically expensive molecular process in the cell that needs to be modulated upon adaption to limited cellular resources, such as cellular stress. It thereby serves as the Achilles’ heel for cancer cells, particularly in response to changes in the microenvironment as well as to nutrient and metabolic shifts characteristic of cancer cell growth and metastasis. In this review, we discuss emerging discoveries that reveal how cancer cells modulate the translation machinery to adapt to oncogenic stress, the mechanisms that guide mRNA translation specificity in cancer, and how this selective mode of gene regulation provides advantages for cancer progression. We also provide an overview of promising preclinical and clinical efforts aimed at targeting the unique vulnerabilities of cancer cells that rely on the remodeling of mRNA translation for their infinite growth and survival.","",""
184,"L. Brichta, P. Greengard","Molecular determinants of selective dopaminergic vulnerability in Parkinson’s disease: an update",2014,"","","","",915,"2024-06-21 14:49:30","","10.3389/fnana.2014.00152","","",,,,,184,18.40,92,2,10,"Numerous disorders of the central nervous system (CNS) are attributed to the selective death of distinct neuronal cell populations. Interestingly, in many of these conditions, a specific subset of neurons is extremely prone to degeneration while other, very similar neurons are less affected or even spared for many years. In Parkinson’s disease (PD), the motor manifestations are primarily linked to the selective, progressive loss of dopaminergic (DA) neurons in the substantia nigra pars compacta (SNpc). In contrast, the very similar DA neurons in the ventral tegmental area (VTA) demonstrate a much lower degree of degeneration. Elucidating the molecular mechanisms underlying the phenomenon of differential DA vulnerability in PD has proven extremely challenging. Moreover, an increasing number of studies demonstrate that considerable molecular and electrophysiologic heterogeneity exists among the DA neurons within the SNpc as well as those within the VTA, adding yet another layer of complexity to the selective DA vulnerability observed in PD. The discovery of key pathways that regulate this differential susceptibility of DA neurons to degeneration holds great potential for the discovery of novel drug targets and the development of promising neuroprotective treatment strategies. This review provides an update on the molecular basis of the differential vulnerability of midbrain DA neurons in PD and highlights the most recent developments in this field.","",""
107,"Yuanliang Chen, Yu Jiang, Fuchen Ma, Jie Liang, Mingzhe Wang, Chijin Zhou, Xun Jiao, Zhuo Su","EnFuzz: Ensemble Fuzzing with Seed Synchronization among Diverse Fuzzers",2018,"","","","",916,"2024-06-21 14:49:30","","","","",,,,,107,17.83,13,8,6,"Fuzzing is widely used for software vulnerability detection. There are various kinds of fuzzers with different fuzzing strategies, and most of them perform well on their targets. However, in industry practice and empirical study, the performance and generalization ability of those well-designed fuzzing strategies are challenged by the complexity and diversity of real-world applications.  In this paper, inspired by the idea of ensemble learning, we first propose an ensemble fuzzing approach EnFuzz, that integrates multiple fuzzing strategies to obtain better performance and generalization ability than that of any constituent fuzzer alone. First, we define the diversity of the base fuzzers and choose those most recent and well-designed fuzzers as base fuzzers. Then, EnFuzz ensembles those base fuzzers with seed synchronization and result integration mechanisms. For evaluation, we implement EnFuzz , a prototype basing on four strong open-source fuzzers (AFL, AFLFast, AFLGo, FairFuzz), and test them on Google's fuzzing test suite, which consists of widely used real-world applications. The 24-hour experiment indicates that, with the same resources usage, these four base fuzzers perform variously on different applications, while EnFuzz shows better generalization ability and always outperforms others in terms of path coverage, branch coverage and crash discovery. Even compared with the best cases of AFL, AFLFast, AFLGo and FairFuzz, EnFuzz discovers 26.8%, 117%, 38.8% and 39.5% more unique crashes, executes 9.16%, 39.2%, 19.9% and 20.0% more paths and covers 5.96%, 12.0%, 21.4% and 11.1% more branches respectively.","",""
72,"Alexander Warnecke, Dan Arp, Christian Wressnegger, Konrad Rieck","Evaluating Explanation Methods for Deep Learning in Security",2019,"","","","",917,"2024-06-21 14:49:30","","10.1109/EuroSP48549.2020.00018","","",,,,,72,14.40,18,4,5,"Deep learning is increasingly used as a building block of security systems. Unfortunately, neural networks are hard to interpret and typically opaque to the practitioner. The machine learning community has started to address this problem by developing methods for explaining the predictions of neural networks. While several of these approaches have been successfully applied in the area of computer vision, their application in security has received little attention so far. It is an open question which explanation methods are appropriate for computer security and what requirements they need to satisfy. In this paper, we introduce criteria for comparing and evaluating explanation methods in the context of computer security. These cover general properties, such as the accuracy of explanations, as well as security-focused aspects, such as the completeness, efficiency, and robustness. Based on our criteria, we investigate six popular explanation methods and assess their utility in security systems for malware detection and vulnerability discovery. We observe significant differences between the methods and build on these to derive general recommendations for selecting and applying explanation methods in computer security.","",""
75,"Ying-Qiu Zheng, Yu Zhang, Y. Yau, Y. Zeighami, K. Larcher, B. Mišić, A. Dagher","Local vulnerability and global connectivity jointly shape neurodegenerative disease propagation",2019,"","","","",918,"2024-06-21 14:49:30","","10.1371/journal.pbio.3000495","","",,,,,75,15.00,11,7,5,"It is becoming increasingly clear that brain network organization shapes the course and expression of neurodegenerative diseases. Parkinson disease (PD) is marked by progressive spread of atrophy from the midbrain to subcortical structures and, eventually, to the cerebral cortex. Recent discoveries suggest that the neurodegenerative process involves the misfolding and prion-like propagation of endogenous α-synuclein via axonal projections. However, the mechanisms that translate local ""synucleinopathy"" to large-scale network dysfunction and atrophy remain unknown. Here, we use an agent-based epidemic spreading model to integrate structural connectivity, functional connectivity, and gene expression and to predict sequential volume loss due to neurodegeneration. The dynamic model replicates the spatial and temporal patterning of empirical atrophy in PD and implicates the substantia nigra as the disease epicenter. We reveal a significant role for both connectome topology and geometry in shaping the distribution of atrophy. The model also demonstrates that SNCA and GBA transcription influence α-synuclein concentration and local regional vulnerability. Functional coactivation further amplifies the course set by connectome architecture and gene expression. Altogether, these results support the theory that the progression of PD is a multifactorial process that depends on both cell-to-cell spreading of misfolded proteins and regional vulnerability.","",""
39,"E. Gaiser, David M. Bell, Max C. N. Castorani, Daniel L. Childers, P. Groffman, C. R. Jackson, J. Kominoski, Debra PC Peters, S. Pickett, J. Ripplinger, J. Zinnert","Long-Term Ecological Research and Evolving Frameworks of Disturbance Ecology",2020,"","","","",919,"2024-06-21 14:49:30","","10.1093/biosci/biz162","","",,,,,39,9.75,4,11,4,"Detecting and understanding disturbance is a challenge in ecology that has grown more critical with global environmental change and the emergence of research on social–ecological systems. We identify three areas of research need: developing a flexible framework that incorporates feedback loops between social and ecological systems, anticipating whether a disturbance will change vulnerability to other environmental drivers, and incorporating changes in system sensitivity to disturbance in the face of global changes in environmental drivers. In the present article, we review how discoveries from the US Long Term Ecological Research (LTER) Network have influenced theoretical paradigms in disturbance ecology, and we refine a framework for describing social–ecological disturbance that addresses these three challenges. By operationalizing this framework for seven LTER sites spanning distinct biomes, we show how disturbance can maintain or alter ecosystem state, drive spatial patterns at landscape scales, influence social–ecological interactions, and cause divergent outcomes depending on other environmental changes.","",""
32,"E. Seekamp, Eugene Jo","Resilience and transformation of heritage sites to accommodate for loss and learning in a changing climate",2020,"","","","",920,"2024-06-21 14:49:30","","10.1007/s10584-020-02812-4","","",,,,,32,8.00,16,2,4,"","",""
52,"Junbo Liang, Hong Zhao, B. Diplas, Song Liu, Jianmei Liu, Dingding Wang, Yan Lu, Qing Zhu, Jiayu Wu, Wenjia Wang, Hai Yan, Y. Zeng, Xiaoyue Wang, Y. Jiao","Genome-wide CRISPR-Cas9 screen reveals selective vulnerability of ATRX-mutant cancers to WEE1 inhibition.",2019,"","","","",921,"2024-06-21 14:49:30","","10.1158/0008-5472.can-18-3374","","",,,,,52,10.40,5,14,5,"The tumor suppressor gene ATRX is frequently mutated in a variety of tumors including gliomas and liver cancers, which are highly unresponsive to current therapies. Here, we performed a genome-wide synthetic lethal screen, using CRISPR-Cas9 genome editing, to identify potential therapeutic targets specific for ATRX-mutated cancers. In isogenic hepatocellular carcinoma (HCC) cell lines engineered for ATRX loss, we identified 58 genes, including the checkpoint kinase WEE1, uniquely required for the cell growth of ATRX null cells. Treatment with the WEE1 inhibitor AZD1775 robustly inhibited the growth of several ATRX-deficient HCC cell lines in vitro, as well as xenografts in vivo. The increased sensitivity to the WEE1 inhibitor was caused by accumulated DNA damage induced apoptosis. AZD1775 also selectively inhibited the proliferation of patient-derived primary cell lines from gliomas with naturally occurring ATRX mutations, indicating that the synthetic lethal relationship between WEE1 and ATRX could be exploited in a broader spectrum of human tumors. As WEE1 inhibitors have been investigated in several phase II clinical trials, our discovery provides the basis for an easily clinically testable therapeutic strategy specific for cancers deficient in ATRX.","",""
54,"M. Yohe, C. Heske, Elizabeth Stewart, P. Adamson, Nabil Ahmed, C. Antonescu, E. Chen, Natalie B Collins, Alan R. Ehrlich, R. L. Galindo, B. Gryder, H. Hahn, Sharon Hammond, M. Hatley, D. Hawkins, M. Hayes, A. Hayes-Jordan, L. Helman, S. Hettmer, Myron S. Ignatius, C. Keller, J. Khan, D. Kirsch, C. Linardic, P. Lupo, R. Rota, J. Shern, J. Shipley, Sivasish Sindiri, S. Tapscott, C. Vakoc, L. Wexler, D. Langenau","Insights into pediatric rhabdomyosarcoma research: Challenges and goals",2019,"","","","",922,"2024-06-21 14:49:30","","10.1002/pbc.27869","","",,,,,54,10.80,5,33,5,"Overall survival rates for pediatric patients with high‐risk or relapsed rhabdomyosarcoma (RMS) have not improved significantly since the 1980s. Recent studies have identified a number of targetable vulnerabilities in RMS, but these discoveries have infrequently translated into clinical trials. We propose streamlining the process by which agents are selected for clinical evaluation in RMS. We believe that strong consideration should be given to the development of combination therapies that add biologically targeted agents to conventional cytotoxic drugs. One example of this type of combination is the addition of the WEE1 inhibitor AZD1775 to the conventional cytotoxic chemotherapeutics, vincristine and irinotecan.","",""
30,"A. Hadjimichael, J. Quinn, E. Wilson, P. Reed, L. Basdekas, D. Yates, M. Garrison","Defining Robustness, Vulnerabilities, and Consequential Scenarios for Diverse Stakeholder Interests in Institutionally Complex River Basins",2020,"","","","",923,"2024-06-21 14:49:30","","10.1029/2020EF001503","","",,,,,30,7.50,4,7,4,"The Upper Basin of the Colorado River in the southwestern United States supports municipal, industrial, agricultural, and recreational activities worth an estimated $300 billion/year within the state of Colorado alone. The allocation of water to these activities is fundamentally shaped by water rights that in turn distribute risks among a diverse suite of sectors and stakeholders. In this study, we assess the vulnerabilities faced by the hierarchy of hundreds of water users in the portion of the Upper Basin within the state of Colorado, as a result of changes in hydrologic extremes, demand growth, and institutional and physical infrastructure in the basin. We also determine how robust the different users are to these potential changes, examining how their sensitivity to these factors depends on the magnitude and frequency of shortage they are unwilling to exceed. This advances previous robustness evaluation methods by formalizing an a posteriori exploration of alternative definitions of robustness tailored to each user's unique context. Our analysis reveals that robustness varies significantly not only across users but also across different definitions of acceptable performance for each user. We further show the importance of using scenario discovery to evaluate how the factors that drive consequential scenarios differ depending on the definition of robustness. Our results highlight the need for robustness and vulnerability frameworks to avoid broad categorical aggregations of stakeholder groups, to carefully capture complex institutional dependencies (e.g., water rights), and to facilitate a more transparent illustration of the implications of alternative definitions of robustness for specific stakeholders.","",""
79,"S. Ng, N. Yoshida, A. Christie, M. Ghandi, N. Dharia, Joshua M. Dempster, Mark A. Murakami, Kay Shigemori, S. Morrow, Alexandria van Scoyk, Nicolas A. Cordero, K. Stevenson, M. Puligandla, B. Haas, Christopher C. Lo, R. Meyers, G. Gao, A. Cherniack, A. Louissaint, V. Nardi, A. Thorner, Henry W. Long, Xintao Qiu, E. Morgan, D. Dorfman, D. Fiore, Julie K. Jang, A. Epstein, A. Dogan, Yanming Zhang, S. Horwitz, E. Jacobsen, S. Santiago, Jian-guo Ren, V. Guerlavais, D. A. Annis, M. Aivado, M. Saleh, A. Mehta, Aviad Tsherniak, D. Root, F. Vazquez, W. Hahn, G. Inghirami, J. Aster, D. Weinstock, R. Koch","Targetable vulnerabilities in T- and NK-cell lymphomas identified through preclinical models",2018,"","","","",924,"2024-06-21 14:49:30","","10.1038/s41467-018-04356-9","","",,,,,79,13.17,8,47,6,"","",""
509,"B. Choat, A. Cobb, S. Jansen","Structure and function of bordered pits: new discoveries and impacts on whole-plant hydraulic function.",2008,"","","","",925,"2024-06-21 14:49:30","","10.1111/J.1469-8137.2007.02317.X","","",,,,,509,31.81,170,3,16,"Bordered pits are cavities in the lignified cell walls of xylem conduits (vessels and tracheids) that are essential components in the water-transport system of higher plants. The pit membrane, which lies in the center of each pit, allows water to pass between xylem conduits but limits the spread of embolism and vascular pathogens in the xylem. Averaged across a wide range of species, pits account for > 50% of total xylem hydraulic resistance, indicating that they are an important factor in the overall hydraulic efficiency of plants. The structure of pits varies dramatically across species, with large differences evident in the porosity and thickness of pit membranes. Because greater porosity reduces hydraulic resistance but increases vulnerability to embolism, differences in pit structure are expected to correlate with trade-offs between efficiency and safety of water transport. However, trade-offs in hydraulic function are influenced both by pit-level differences in structure (e.g. average porosity of pit membranes) and by tissue-level changes in conduit allometry (average length, diameter) and the total surface area of pit membranes that connects vessels. In this review we address the impact of variation in pit structure on water transport in plants from the level of individual pits to the whole plant.","",""
46,"S. Martens, P. Lefesvre, R. Nicolle, A. Biankin, A. Biankin, F. Puleo, J. Laethem, I. Rooman","Different shades of pancreatic ductal adenocarcinoma, different paths towards precision therapeutic applications.",2019,"","","","",926,"2024-06-21 14:49:30","","10.1093/annonc/mdz181","","",,,,,46,9.20,6,8,5,"BACKGROUND Different histological and molecular subtypes of pancreatic ductal adenocarcinoma (PDAC), with different molecular composition and survival statistics, have recently been recognized.Materials and Methods: This review describes the currently available studies regarding molecular and histological subtypes in PDAC. Studies from major cohorts such as ICGC as well as smaller cohorts are reviewed. We discuss where the described subtypes overlap, where the discrepancies are and which paths forward could be taken regarding diagnosis, ontogeny and therapy.   RESULTS Four molecular subtypes with strong overlap among the different studies can be found, next to a list of mixed findings. Two of the four subtypes (epithelial classical and mesenchymal basal-like) were represented in every study and were often discriminated in other solid tumours as well. These two subtypes differ significantly in prognosis. One biomarker has been discovered, only discriminating these two subtypes, and insights into subtype-specific therapeutic vulnerabilities are scarce.   CONCLUSION Subtypes can be reproducibly detected in cohorts of PDAC patients and two of them directly relate with prognosis. A consensus on the subtypes is warranted. Further discovery and validation studies are needed to identify strong biomarkers, to comprehend subtype ontogeny and to define strategies for precision medicine.","",""
51,"C. Ortega-Loubon, Manuel Fernández-Molina, Gauri Singh, Ricardo Correa","Obesity and its cardiovascular effects",2019,"","","","",927,"2024-06-21 14:49:30","","10.1002/dmrr.3135","","",,,,,51,10.20,13,4,5,"Obesity is described in terms of body fat percentage or body mass index (BMI), despite the fact that these measures do not give full insight about the body fat distribution. It is presently a consistently growing universal challenge since it has tripled in the last 10 years, killing approximately 28 million people each year. In this review, we aim to clarify the different results of obesity on the working and physiology of the cardiovascular system and to reveal changes in the obesity “paradox”—a variety of cardiovascular outcomes in typical/overweight people. Central fat build‐up in ordinary/overweight populaces has been related to expanded occurrences of myocardial infarction, heart failure, or all‐cause mortality when contrasted with the obese populace. These discoveries are additionally clarified as the abundance and prolonged vulnerability to free fatty acids (FFAs) in obesity. This has been believed to cause the myocardial substrate to move from glucose to FFAs digestion, which causes lipid gathering in cardiomyocytes, spilling over to other lean tissues, and prompting a general atherogenic impact. This cardiomyocyte lipid aggregation has been demonstrated to cause insulin resistance and cardiovascular hypertrophy, and to lessen the heart functions in general. There is a proof backing the fact that fat tissue is not only an energy reservoir, it also coordinates hormones and proinflammatory cytokines and deals with the energy transition of the body by putting away abundant lipids in diverse tissues.","",""
46,"A. Heberle, Patricia Razquin Navas, Miriam Langelaar-Makkinje, K. Kasack, Ahmed Sadik, E. Faessler, Udo Hahn, P. Marx-Stoelting, C. Opitz, C. Sers, Ines Heiland, Sascha Schäuble, K. Thedieck","The PI3K and MAPK/p38 pathways control stress granule assembly in a hierarchical manner",2019,"","","","",928,"2024-06-21 14:49:30","","10.26508/lsa.201800257","","",,,,,46,9.20,5,13,5,"PI3K and p38 act in a hierarchical manner to enhance mTORC1 activity and stress granule formation; although PI3K is the main driver, the impact of p38 gets apparent as PI3K activity declines. All cells and organisms exhibit stress-coping mechanisms to ensure survival. Cytoplasmic protein-RNA assemblies termed stress granules are increasingly recognized to promote cellular survival under stress. Thus, they might represent tumor vulnerabilities that are currently poorly explored. The translation-inhibitory eIF2α kinases are established as main drivers of stress granule assembly. Using a systems approach, we identify the translation enhancers PI3K and MAPK/p38 as pro-stress-granule-kinases. They act through the metabolic master regulator mammalian target of rapamycin complex 1 (mTORC1) to promote stress granule assembly. When highly active, PI3K is the main driver of stress granules; however, the impact of p38 becomes apparent as PI3K activity declines. PI3K and p38 thus act in a hierarchical manner to drive mTORC1 activity and stress granule assembly. Of note, this signaling hierarchy is also present in human breast cancer tissue. Importantly, only the recognition of the PI3K-p38 hierarchy under stress enabled the discovery of p38’s role in stress granule formation. In summary, we assign a new pro-survival function to the key oncogenic kinases PI3K and p38, as they hierarchically promote stress granule formation.","",""
49,"Sophia C. Levis, B. Bentzley, J. Molet, J. Bolton, Christina R. Perrone, T. Baram, S. Mahler","On the early-life origins of vulnerability to opioid addiction",2019,"","","","",929,"2024-06-21 14:49:30","","10.1038/s41380-019-0628-5","","",,,,,49,9.80,7,7,5,"","",""
24,"L. Hoffman, Elizabeth Anne Richardson, Ben L B Ho, A. Margol, A. Reddy, L. Lafay-Cousin, S. Chi, I. Slavc, A. Judkins, M. Hasselblatt, F. Bourdeaut, M. Frühwald, Rajeev Vibhakar, E. Bouffet, A. Huang","Advancing biology based therapeutic approaches for atypical teratoid rhabdoid tumors.",2020,"","","","",930,"2024-06-21 14:49:30","","10.1093/neuonc/noaa046","","",,,,,24,6.00,2,15,4,"Atypical teratoid rhabdoid tumor (ATRT) is a rare, highly malignant central nervous system cancer arising in infants and younger children, historically considered to be homogenous, monogenic and incurable. Recent use of intensified therapies has modestly improved survival for ATRT, however, a majority of patients will still succumb to their disease. While ATRTs almost universally exhibit loss of SMARCB1 (BAF47/INI1/SNF5), recent whole genome, transcriptome and epigenomic analyses of large cohorts reveal previously under-appreciated molecular heterogeneity. These discoveries provide novel insights into how SMARCB1 loss drives oncogenesis and confer specific therapeutic vulnerabilities, raising exciting prospects for molecularly stratified treatment for patients with ATRT.","",""
25,"L. S. Chagas, P. C. Sandre, Natalia Cristina Aparecida Ribeiro E Ribeiro, Henrique Marcondes, Priscilla Oliveira Silva, W. Savino, C. A. Serfaty","Environmental Signals on Microglial Function during Brain Development, Neuroplasticity, and Disease",2020,"","","","",931,"2024-06-21 14:49:30","","10.3390/ijms21062111","","",,,,,25,6.25,4,7,4,"Recent discoveries on the neurobiology of the immunocompetent cells of the central nervous system (CNS), microglia, have been recognized as a growing field of investigation on the interactions between the brain and the immune system. Several environmental contexts such as stress, lesions, infectious diseases, and nutritional and hormonal disorders can interfere with CNS homeostasis, directly impacting microglial physiology. Despite many encouraging discoveries in this field, there are still some controversies that raise issues to be discussed, especially regarding the relationship between the microglial phenotype assumed in distinct contexts and respective consequences in different neurobiological processes, such as disorders of brain development and neuroplasticity. Also, there is an increasing interest in discussing microglial–immune system cross-talk in health and in pathological conditions. In this review, we discuss recent literature concerning microglial function during development and homeostasis. In addition, we explore the contribution of microglia to synaptic disorders mediated by different neuroinflammatory outcomes during pre- and postnatal development, with long-term consequences impacting on the risk and vulnerability to the emergence of neurodevelopmental, neurodegenerative, and neuropsychiatric disorders.","",""
84,"Rita Valenzuela, Maria A. Costa-Besada, J. Iglesias-González, E. Pérez‐Costas, B. Villar-Cheda, P. Garrido-Gil, M. Meléndez‐Ferro, R. Soto-Otero, J. Lanciego, D. Henrion, R. Franco, J. Labandeira-García","Mitochondrial angiotensin receptors in dopaminergic neurons. Role in cell protection and aging-related vulnerability to neurodegeneration",2016,"","","","",932,"2024-06-21 14:49:30","","10.1038/cddis.2016.327","","",,,,,84,10.50,8,12,8,"","",""
627,"K. Anand, F. Scalzo","Can Adverse Neonatal Experiences Alter Brain Development and Subsequent Behavior?",2000,"","","","",933,"2024-06-21 14:49:30","","10.1159/000014197","","",,,,,627,26.13,314,2,24,"Self-destructive behavior in current society promotes a search for psychobiological factors underlying this epidemic. Perinatal brain plasticity increases the vulnerability to early adverse experiences, thus leading to abnormal development and behavior. Although several epidemiological investigations have correlated perinatal and neonatal complications with abnormal adult behavior, our understanding of the underlying mechanisms remains rudimentary. Models of early experience, such as repetitive pain, sepsis, or maternal separation in rodents and other species have noted multiple alterations in the adult brain, correlated with specific behavioral phenotypes depending on the timing and nature of the insult. The mechanisms mediating such changes in the neonatal brain have remained largely unexplored. We propose that lack of N-methyl-D-aspartate (NMDA) receptor activity from maternal separation and sensory isolation leads to increased apoptosis in multiple areas of the immature brain. On the other hand, exposure to repetitive pain may cause excessive NMDA/excitatory amino acid activation resulting in excitotoxic damage to developing neurons. These changes promote two distinct behavioral phenotypes characterized by increased anxiety, altered pain sensitivity, stress disorders, hyperactivity/attention deficit disorder, leading to impaired social skills and patterns of self-destructive behavior. The clinical important of these mechanisms lies in the prevention of early insults, effective treatment of neonatal pain and stress, and perhaps the discovery of novel therapeutic approaches that limit neuronal excitotoxicity or apoptosis.","",""
71,"L. Liberale, A. Bonaventura, A. Vecchié, Casula Matteo, F. Dallegri, F. Montecucco, F. Carbone","The Role of Adipocytokines in Coronary Atherosclerosis",2017,"","","","",934,"2024-06-21 14:49:30","","10.1007/s11883-017-0644-3","","",,,,,71,10.14,10,7,7,"","",""
74,"T. Maillart, Mingyi Zhao, Jens Grossklags, J. Chuang","Given enough eyeballs, all bugs are shallow? Revisiting Eric Raymond with bug bounty programs",2016,"","","","",935,"2024-06-21 14:49:30","","10.1093/cybsec/tyx008","","",,,,,74,9.25,19,4,8,"Bug bounty programs offer a modern platform for organizations to crowdsource their software security and for security researchers to be fairly rewarded for the vulnerabilities they find. Little is known however on the incentives set by bug bounty programs: How they drive new bug discoveries, and how they supposedly improve security through the progressive exhaustion of discoverable vulnerabilities. Here, we recognize that bug bounty programs create tensions, for organizations running them on the one hand, and for security researchers on the other hand. At the level of one bug bounty program, security researchers face a sort of St-Petersburg paradox: The probability of finding additional bugs decays fast, and thus can hardly be matched with a sufficient increase of monetary rewards. Furthermore, bug bounty program managers have an incentive to gather the largest possible crowd to ensure a larger pool of expertise, which in turn increases competition among security researchers. As a result, we find that researchers have high incentives to switch to newly launched programs, for which a reserve of low-hanging fruit vulnerabilities is still available. Our results inform on the technical and economic mechanisms underlying the dynamics of bug bounty program contributions, and may in turn help improve the mechanism design of bug bounty programs that get increasingly adopted by cybersecurity savvy organizations.","",""
59,"Santiago Hernández Ramos, M. Teresa Villalba, R. Lacuesta","MQTT Security: A Novel Fuzzing Approach",2018,"","","","",936,"2024-06-21 14:49:30","","10.1155/2018/8261746","","",,,,,59,9.83,20,3,6,"The Internet of Things is a concept that is increasingly present in our lives. The emergence of intelligent devices has led to a paradigm shift in the way technology interacts with the environment, leading society to a smarter planet. Consequently, new advanced telemetry approaches appear to connect all kinds of devices with each other, with companies, or with other networks, such as the Internet. On the road to an increasingly interconnected world, where critical devices rely on communication networks to provide an essential service, there arises the need to ensure the security and reliability of these protocols and applications. In this paper, we discuss a security-based approach for MQTT (Message Queue Telemetry Transport), which stands out as a very lightweight and widely used messaging and information exchange protocol for IoT (Internet of Things) devices throughout the world. To that end, we propose the creation of a framework that allows for performing a novel, template-based fuzzing technique on the MQTT protocol. The first experimental results showed that performance of the fuzzing technique presented here makes it a good candidate for use in network architectures with low processing power sensors, such as Smart Cities. In addition, the use of this fuzzer in widely used applications that implement MQTT has led to the discovery of several new security flaws not hitherto reported, demonstrating its usefulness as a tool for finding security vulnerabilities.","",""
59,"M. Giuliani, J. Quinn, J. Herman, A. Castelletti, P. Reed","Scalable Multiobjective Control for Large-Scale Water Resources Systems Under Uncertainty",2018,"","","","",937,"2024-06-21 14:49:30","","10.1109/TCST.2017.2705162","","",,,,,59,9.83,12,5,6,"Advances in modeling and control have always played an important role in supporting water resources systems planning and management. Changes in climate and society are now introducing additional challenges for controlling these systems, motivating the emergence of complex, integrated simulation models to explore key causal relationships and dependences related to uncontrolled sources of variability. In this brief, we contribute a massively parallel implementation of the evolutionary multiobjective direct policy search method for controlling large-scale water resources systems under uncertainty. The method combines direct policy search with nonlinear approximating networks and a hierarchical parallelization of the Borg multiobjective evolutionary algorithm. This computational framework successfully identifies control policies that address both the presence of multidimensional tradeoffs and severe uncertainties in the system dynamics and policy performance. We demonstrate the approach on a challenging real-world application, represented by the optimal control of a network of four multipurpose water reservoirs in the Red River basin in Northern Vietnam, under observed and synthetically generated hydrologic conditions. Results show that the reliability of the computational framework in finding near-optimal solutions increases with the number of islands in the adopted hierarchical parallelization scheme. This setting reduces the vulnerabilities of the designed solutions to the system’s uncertainty and improves the discovery of robust control policies addressing key system performance tradeoffs.","",""
57,"Ali Vaziri-Gohar, Mahsa Zarei, J. Brody, J. Winter","Metabolic Dependencies in Pancreatic Cancer",2018,"","","","",938,"2024-06-21 14:49:30","","10.3389/fonc.2018.00617","","",,,,,57,9.50,14,4,6,"Pancreatic ductal adenocarcinoma (PDA) is a highly lethal cancer with a long-term survival rate under 10%. Available cytotoxic chemotherapies have significant side effects, and only marginal therapeutic efficacy. FDA approved drugs currently used against PDA target DNA metabolism and DNA integrity. However, alternative metabolic targets beyond DNA may prove to be much more effective. PDA cells are forced to live within a particularly severe microenvironment characterized by relative hypovascularity, hypoxia, and nutrient deprivation. Thus, PDA cells must possess biochemical flexibility in order to adapt to austere conditions. A better understanding of the metabolic dependencies required by PDA to survive and thrive within a harsh metabolic milieu could reveal specific metabolic vulnerabilities. These molecular requirements can then be targeted therapeutically, and would likely be associated with a clinically significant therapeutic window since the normal tissue is so well-perfused with an abundant nutrient supply. Recent work has uncovered a number of promising therapeutic targets in the metabolic domain, and clinicians are already translating some of these discoveries to the clinic. In this review, we highlight mitochondria metabolism, non-canonical nutrient acquisition pathways (macropinocytosis and use of pancreatic stellate cell-derived alanine), and redox homeostasis as compelling therapeutic opportunities in the metabolic domain.","",""
